twitter_id	cluster_id
682540661074169856	5048
682540724219424769	3709
682540727730094084	211
682540730724790273	10259
682540736609447936	2361
682540806129999872	6117
682540824006160384	4435
682540868956471296	6640
682540898593468416	4435
682540902968111104	6043
682540921028775940	8578
682540931250307072	3709
682540950594433024	4825
682540976221646848	4435
682540985520357376	2322
682540997549670400	3709
682541042445488128	8578
682541065291825152	8578
682541068819271680	3709
682541069301583872	3709
682541148355858432	6640
682541148947234816	6640
682541177065857025	3709
682541202600755200	6117
682541212209942528	3709
682541235521871872	8578
682541257495810049	1580
682541270514929664	2108
682541298868436992	2361
682541321635139584	211
682541358993813504	5048
682541366971383809	8578
682541379772375040	8578
682541393005424640	8578
682541432998117376	10499
682541443966201856	8194
682541459845824512	6640
682541474832117760	6321
682541500010475520	6043
682541519572725760	6043
682541520856215552	3709
682541531643940869	2322
682541562211991552	1580
682541589252718592	9240
682541590972370944	4825
682541602867380224	8578
682541638409973760	3709
682541660136419329	4435
682541678595538945	211
682541733075398656	8578
682541751987486720	10499
682541790486999040	3709
682541816403652608	10699
682541828361564160	4825
682541831129796608	2966
682541837790359552	2966
682541854345293824	10699
682541861614006273	8578
682541863543410688	2361
682541867859341312	1580
682541882229010432	10699
682541903934566400	4825
682541944917102592	211
682541967151116288	8578
682541975921410048	6321
682541978765127680	10259
682541996616056833	3709
682542001028489216	10259
682542003817680897	8578
682542070033199104	8578
682542072495235072	3709
682542072830754816	3709
682542074546270208	3709
682542075481571328	6117
682542082834169856	4825
682542122495508480	3709
682542170889433088	8578
682542206020894720	3709
682542266666336256	211
682542326942699521	3709
682542342331445248	8578
682542420681211905	2361
682542421742350337	211
682542427073310720	6117
682542428964941825	6043
682542445029134336	8578
682542445180108800	6117
682542451974881280	10259
682542456341196800	1580
682542458769653761	1580
682542486372388864	211
682542502688223232	4435
682542535227604992	2966
682542594233073664	10699
682542617469546496	10699
682542620703342593	211
682542646552866816	4435
682542652747825152	6043
682542700378329088	2322
682542701036847104	6117
682542701259153408	2966
682542703314374656	10699
682542704245518336	3709
682542739880329216	1580
682542775959699458	4825
682542777226407936	6117
682542799212949505	2966
682542824055795712	5048
682542826421383168	6043
682542829965541376	8194
682542836626132992	211
682542924358352896	6117
682542927659274240	9240
682542934781259777	6117
682542971955339264	3709
682543016947482624	10699
682543055010959360	4435
682543096782020608	211
682543098283618304	6043
682543156907393024	1580
682543163890909184	2966
682543164771676160	2361
682543168911478784	10699
682543173068009472	4825
682543177304281088	2108
682543183717347328	4825
682543204932149248	3709
682543228290228224	6321
682543234371973121	6321
682543239384186880	8578
682543240520818688	6043
682543296137302017	5048
682543307629572098	6043
682543335840550912	1580
682543336427753472	6117
682543351250354176	3709
682543398528663553	1580
682543414764777473	8578
682543422096457728	10699
682543452693917696	3709
682543488920104961	8578
682543489972891648	3709
682543492208406528	1580
682543516149485569	8578
682543566284042240	9240
682543571233280000	211
682543606587092992	6117
682543633464209409	4825
682543693975425024	10259
682543719560658945	6321
682543731610906625	1580
682543733133434880	1580
682543740737744896	4435
682543747729649664	10699
682543750904721410	3709
682543817455734784	8578
682543822207873024	6117
682543896883249154	8578
682543921520603136	2361
682543944476045312	8578
682543950029275136	6043
682543961215528960	211
682543988780318721	10259
682544021286301696	211
682544027980435456	4435
682544037530841089	4435
682544051950850048	1580
682544076051320832	3709
682544088319672320	8578
682544103247220736	4435
682544104396472321	6043
682544153675337728	3709
682544156116389889	211
682544161900335104	4435
682544190622973952	5048
682544237729157120	1580
682544289369440256	8194
682544295086260225	3709
682544297116307456	8578
682544300954128384	4435
682544329936777216	1580
682544356708990976	3709
682544362018988033	8578
682544364405526528	8578
682544385586819073	211
682544405098696704	211
682544456562769920	2361
682544517006921728	3709
682544580844228608	1580
682544583901839360	8578
682544587345367040	5048
682544598653231104	6117
682544644136267776	4435
682544649865707520	10259
682544694937686016	4435
682544697072566272	2322
682544697261297664	10699
682544716043448321	3709
682544745579692034	2322
682544781474533377	10259
682544831168692224	3709
682544933128040448	211
682544958545489920	10259
682544985808453632	1580
682544985925894144	10499
682545035989090304	2322
682545069690335232	8578
682545109326520320	1580
682545121544527872	3709
682545128729374720	9240
682545170609496064	6117
682545174526976000	8578
682545213710168064	4825
682545292307238913	8578
682545330425049088	2108
682545335617630208	3709
682545346132733952	6043
682545351065219072	211
682545405289181184	8578
682545430006218752	2322
682545513103769604	4825
682545554908397568	8578
682545601280667648	8578
682545608335454209	3709
682545633996189696	2322
682545701277007872	3709
682545708398981120	1580
682545715940356099	1580
682545717911646208	1580
682545729404039168	2108
682545817719300096	8578
682545839064150016	6640
682545840901222400	6117
682545875755905028	10699
682545903715151872	4435
682545912493768704	6043
682545912518946816	6640
682545974502404096	1580
682545978155610113	4435
682546012670394368	6043
682546025677074432	3709
682546080295301120	2966
682546099391991808	4825
682546161153142784	8578
682546235434254336	2322
682546253775900672	6043
682546313809018881	8578
682546328040259584	3709
682546337016102912	2361
682546342409945089	8578
682546345538904064	8578
682546346335821824	3709
682546404150112256	211
682546410638700544	211
682546428640624640	10499
682546439659089920	10259
682546479270084608	2966
682546497955729408	2108
682546530134454274	3709
682546538715987972	6043
682546559200956417	211
682546567803359234	1580
682546587231457280	2966
682546590654042113	3709
682546604927258625	8578
682546660350767105	6117
682546681473298433	10699
682546707553501186	2966
682546717187780609	1580
682546743662260225	10259
682546754156367872	2361
682546775945809920	2322
682546791007563776	9240
682546795625508864	6117
682546795696775168	8578
682546809399541760	8578
682546815791677441	2322
682546832094920704	6043
682546834544304128	10499
682546836951859201	9240
682546867750699008	8578
682546904077582336	1580
682546915821654017	2361
682546960759439361	10499
682546988894810112	211
682546989813395456	6117
682547030225489920	2108
682547044335120384	10699
682547098210926593	6117
682547130708393984	8578
682547141668134913	2966
682547156071354372	6043
682547204024856576	2108
682547284236611586	3709
682547284844908544	211
682547288187756544	10699
682547298254106624	1580
682547300539985920	2966
682547305006919680	211
682547374217138176	10259
682547379984318465	6640
682547385990529024	2322
682547393112502272	8578
682547403459801089	2966
682547411449954305	8578
682547414218227712	10259
682547474855276544	2322
682547499073155073	6321
682547499337408512	9240
682547499425468416	3709
682547577389215748	6640
682547600415928322	1580
682547602001367040	3709
682547655705280512	8578
682547723854331904	6043
682547755760365568	6321
682547762114748416	10699
682547771157671937	6640
682547801608335360	2108
682547821581594625	3709
682547875788795904	2322
682547888627564544	8578
682547888845656064	1580
682547906008723457	6043
682547917887016960	1580
682547924312715264	5048
682547931568816129	4435
682547958546575360	3709
682547980017221633	5048
682548001362055168	3709
682548029124116480	10499
682548032089513984	211
682548035440775170	4435
682548035449126912	5048
682548057272152064	8578
682548059604140032	6321
682548072652603393	10699
682548078759522304	3709
682548080445632512	3709
682548137534308352	1580
682548139107160065	3709
682548174821679105	4435
682548187329114113	1580
682548215082803200	1580
682548220988383233	1580
682548238424109057	2361
682548261614391297	8578
682548285530345472	4435
682548295256936448	1580
682548340211499008	211
682548360830672896	6117
682548361262661633	3709
682548364303544320	10699
682548396733927424	1580
682548413192400896	8578
682548473225412608	3709
682548544503459842	4435
682548561414909952	6321
682548584001200128	4435
682548615131303937	9240
682548619489230848	6640
682548633850503168	6321
682548708530073602	2322
682548714330828800	5048
682548715144523776	1580
682548759276969985	2322
682548759436374016	6043
682548764838653952	4435
682548773785104384	10699
682548774259023872	2966
682548866563092480	3709
682548922154414080	10259
682548949023068161	4435
682548990118866945	211
682549045009715204	2322
682549079818276864	1580
682549086734708736	6640
682549089913978881	1580
682549091461500929	3709
682549097430171648	211
682549098822692864	2966
682549108633112576	10699
682549111489454080	3709
682549119240564736	10699
682549175142187008	1580
682549248437710848	6043
682549262778036224	6117
682549288027684864	3709
682549343660982276	6043
682549452431831040	4435
682549474820927492	1580
682549489723420672	3709
682549504529330180	10259
682549569675247616	8578
682549571554308096	10699
682549601900040196	4435
682549618937335808	4435
682549641854988288	2966
682549662918787073	6117
682549663006863360	6117
682549670141390849	6043
682549691117092864	6321
682549711316889600	5048
682549728354168832	3709
682549767390531584	10259
682549803528622080	1580
682549896071757824	4435
682549932553797632	211
682549937360474112	4435
682549940619460608	4435
682550037142962176	6117
682550043212136454	1580
682550049805615104	3709
682550077051764736	4825
682550145653850112	4825
682550177224388613	6117
682550242970058752	6043
682550310921990145	6043
682550316311687168	8194
682550405998481408	9240
682550431386578944	6117
682550440593080320	4435
682550442065326080	1580
682550444816740352	5048
682550464110555137	3709
682550506372349952	211
682550531982778368	6321
682550532381224960	8578
682550572373938176	10259
682550594264002560	1580
682550603445309440	10499
682550615935971328	6043
682550620176388097	4435
682550631052214272	211
682550639692509185	3709
682550644293677056	3709
682550647577788416	3709
682550742411022336	5048
682550744894062592	211
682550768986124288	10699
682550769212624896	10699
682550769653039104	10259
682550772228292608	10499
682550802645430272	3709
682550805996658689	10259
682550878348394496	6117
682550887689154560	2966
682550897545744384	2966
682550931293093888	211
682550950553350144	1580
682550953648762882	1580
682550972833509376	6640
682550975836598272	3709
682550995835052032	4435
682551005494513664	10259
682551101267275776	211
682551115112656897	6640
682551120070373376	211
682551138290372608	8578
682551158972497920	4825
682551172192976897	4435
682551187317649408	3709
682551189142114304	8578
682551208037462016	211
682551221098561536	2361
682551223820677120	10259
682551224563056640	8578
682551255089156097	3709
682551276308164608	8578
682551278715682816	10259
682551294364618752	10259
682551324119007233	2108
682551334202126336	3709
682551339008811008	10259
682551350023053312	8578
682551383468470272	6117
682551421628198912	1580
682551434601041921	211
682551437155512321	1580
682551446185881600	1580
682551512032227328	6117
682551544605179904	6117
682551575106183168	2966
682551605003218944	4435
682551642567368704	1580
682551672422305792	2108
682551684552364032	9240
682551697638567936	3709
682551726440865793	211
682551768702709760	6321
682551792274685952	5048
682551800692621312	4435
682551803934846978	3709
682551836168065024	4435
682551876764758016	4435
682551881214869505	8194
682551893638385665	9240
682551902316412928	5048
682551914970673152	6117
682551963473571840	2361
682552010139385856	3709
682552047737126912	6640
682552074211569664	2322
682552093144674305	5048
682552095623524352	1580
682552119103221760	10259
682552123989581824	3709
682552138946469888	6117
682552232559153152	10259
682552250514993152	10259
682552289542946816	10259
682552299428904960	8578
682552325236502529	1580
682552338637258756	2322
682552354600841216	211
682552361689190400	10699
682552365153697792	3709
682552368442007552	3709
682552440504320000	6043
682552442546958338	10699
682552462843211777	211
682552477879767041	6117
682552494820601858	211
682552624084815872	10499
682552758541643776	4825
682552804125327360	6117
682552860912009216	1580
682552886551818240	3709
682552890171461632	4435
682552904293707776	6043
682552926582210561	9240
682552931204333569	6043
682552940205346817	2361
682553035806142465	3709
682553039153147904	10259
682553051606036480	10259
682553084011220993	2966
682553095738527745	211
682553162549583872	2322
682553207076352000	3709
682553209890680833	8578
682553209903288320	8578
682553212784775169	10259
682553216026951680	211
682553222146453505	9240
682553223564115970	9240
682553265389715456	1580
682553271622471681	8578
682553293361512448	10259
682553299447320576	6043
682553303109087232	8578
682553373074276352	4435
682553409459871744	6117
682553488467996672	4435
682553546357735424	10699
682553556864495616	4825
682553558311563264	6043
682553616603983872	2966
682553758157520896	211
682553767519203329	6321
682553770635587584	6043
682553800331231232	4435
682553853615714304	8578
682553857721909248	10699
682553877602955264	10699
682553886457073665	3709
682553929985617920	2966
682554003016781824	9240
682554004660973568	9240
682554023128514560	6043
682554032276254720	4435
682554032431476736	9240
682554033547116544	9240
682554040438407168	10259
682554111917715456	4825
682554130590740481	8578
682554141298847744	2966
682554154045280257	4435
682554166821163008	4825
682554180616196097	8578
682554189382316032	1580
682554193287213056	4435
682554262489067521	8578
682554267140534272	6117
682554275176824832	8578
682554286086197249	211
682554314062204928	4825
682554314376790016	10259
682554367879299072	6043
682554370479620096	1580
682554374393061376	8578
682554396895526912	3709
682554406806634496	211
682554423894257664	8578
682554448598675458	1580
682554501308493824	6640
682554589288218625	211
682554590483623938	6043
682554596418568192	211
682554615552937984	4435
682554657726705664	6117
682554664831860737	4825
682554672574541825	4825
682554682938671104	4435
682554699250319361	4435
682554761909006336	10259
682554767898468352	4435
682554771706920960	211
682554779793539072	8578
682554781727076352	10259
682554781882290176	4435
682554786420551680	10499
682554796767711233	9240
682554802560233472	6043
682554865558634496	4825
682554880985280512	6321
682554897422794752	2322
682554934001332224	10259
682554961222328320	2108
682554975420059648	2966
682554978372816898	4825
682555079321231360	211
682555101811179524	3709
682555115446730752	4435
682555118001197056	5048
682555129611026434	2361
682555141237559296	6640
682555229267701760	10259
682555230085595136	8578
682555236603531264	6640
682555253506609152	4435
682555254924292096	4435
682555259693215745	211
682555273614090243	6117
682555304006053888	10259
682555325162098688	4435
682555338806194178	2322
682555341893169152	6640
682555373979611136	2361
682555384935116801	2322
682555384960290816	6043
682555416618885121	6043
682555418518929408	10259
682555427062702080	8578
682555430413930496	8578
682555434025246720	2966
682555436562792448	5048
682555444620058624	10699
682555468728942593	8578
682555505315856384	8578
682555556972916736	4435
682555591215177728	2322
682555698614546432	211
682555739789996033	8578
682555766411231232	1580
682555781640798208	8578
682555844349833217	5048
682555893964255232	10259
682555916873535488	6321
682555927363497984	6117
682555931557756928	3709
682555974184497152	10259
682555977879711744	4435
682556043117899776	1580
682556067461656579	8578
682556091461402624	9240
682556109077516288	3709
682556126777487360	9240
682556140056637440	9240
682556157140013057	4825
682556161250430976	1580
682556164798832640	8578
682556169420959744	4825
682556176505159681	4825
682556204233678848	4825
682556205865238528	3709
682556208813895681	8578
682556221535195136	2322
682556234571059200	6117
682556254091362308	1580
682556269283176448	4435
682556279643095040	2966
682556314816524288	9240
682556316066394112	9240
682556354603659265	10259
682556384328708097	4435
682556401542103040	3709
682556431736926208	10259
682556433091670016	8578
682556446458929152	6117
682556502272512000	211
682556510602440704	8578
682556511630024705	6640
682556523881586688	4435
682556534681919488	8578
682556539450822657	8578
682556540059009024	5048
682556550595096581	6117
682556599723012096	10699
682556636322463746	5048
682556688055054336	6043
682556696728854529	4435
682556697647407104	4435
682556734704070656	4435
682556738021756928	6321
682556743763791872	8578
682556748750794752	8578
682556802609889282	8578
682556813078859776	4825
682556843353358336	6117
682556847295979520	211
682556878178664448	3709
682556880175149056	3709
682556904460124161	3709
682556929772793856	3709
682556961422970880	1580
682556975184506882	8578
682557056923123712	211
682557064850370560	2966
682557095263207424	6321
682557116859691008	10259
682557145200590851	1580
682557191312785409	6117
682557198904508418	1580
682557232869945344	5048
682557235394916352	2966
682557260581728256	8578
682557278982156289	2966
682557301203562496	211
682557303174873088	4435
682557303795613696	2322
682557327157936128	8578
682557329796116481	4435
682557445093330945	6321
682557472037572608	10259
682557483735511040	2361
682557506409885696	1580
682557525250699264	3709
682557560579321856	2322
682557602597859328	8578
682557646621290496	1580
682557663641759744	1580
682557748396077057	2361
682557750375788544	4435
682557799889502208	5048
682557836342202368	8578
682557845158662145	8578
682557865240989696	8578
682557876922105856	5048
682557969511374848	3709
682557976767545344	10259
682557994345873408	9240
682557998418554882	4825
682558009780924416	10259
682558028810301441	5048
682558059219152896	2966
682558093444661250	8578
682558127980589056	8578
682558128236425217	6117
682558135408685058	2322
682558138550218752	5048
682558148599787520	2966
682558154035585025	6117
682558161941884928	2322
682558228010516480	4435
682558232167059456	1580
682558252043886593	6043
682558254992457729	5048
682558276890918912	8578
682558280510652416	211
682558288177840128	211
682558329206534144	3709
682558346935844865	4435
682558370964967424	10699
682558390388813824	8578
682558413180645376	5048
682558437436342272	6117
682558478091718656	2108
682558515337138176	5048
682558521091710977	2322
682558559616417792	4825
682558570114711552	6117
682558570643210240	211
682558588640989184	6640
682558604575150080	4435
682558607930585088	3709
682558643162726401	4825
682558652797071360	8578
682558685663637504	2361
682558704588308480	10259
682558744153165824	1580
682558746468454401	1580
682558799069229056	4435
682558831226929153	6117
682558832560701440	1580
682558863166574592	1580
682558868782739458	8578
682558869621608448	211
682558898914652160	6117
682558916195123200	1580
682558943181287425	4435
682558969622192128	3709
682559001167572993	8578
682559009342275584	4435
682559015050698752	2361
682559017122721792	4825
682559027340013568	211
682559049095839744	3709
682559057673228289	10499
682559067823452160	8578
682559076912492544	6321
682559127843942400	3709
682559261847760896	6043
682559266427895809	1580
682559270425116672	1580
682559272450932736	6321
682559276292911104	8578
682559276565557248	3709
682559315304124416	2108
682559327241109504	6640
682559350750232576	5048
682559367489679360	3709
682559392538083329	2361
682559409579507712	3709
682559423202635776	6117
682559426881011712	3709
682559523836538880	8578
682559540215296000	6043
682559567390183424	6321
682559574780542976	4435
682559606208344064	6640
682559613670174721	8578
682559621052133376	6043
682559662567325696	1580
682559703885438976	5048
682559703969316864	211
682559713817550848	6117
682559725712596992	8578
682559742129078272	4435
682559824370995200	10499
682559876321669120	4435
682559878259408896	4435
682559904381558786	4435
682559928993771520	4825
682560003090300929	6321
682560073793695745	10699
682560128864923648	4435
682560135227682819	8578
682560182874955776	5048
682560229687570432	3709
682560304673386498	8578
682560330682232832	8578
682560339507019776	5048
682560373912911873	3709
682560528439480320	4435
682560537197166592	10499
682560561331200000	10499
682560565487767555	4435
682560568549588992	8578
682560579815501825	8578
682560594101321728	8578
682560624199602176	10499
682560625344643072	8578
682560645519294464	10259
682560701324472320	4435
682560766302621697	4435
682560770572435457	10259
682560800599457792	8578
682560826566393856	8578
682560881360809984	211
682560897714393088	4435
682560908506349573	6117
682560912822284289	4825
682560916689260544	8578
682560931642142721	6321
682560964730961921	6117
682560991004065793	8578
682561010545332224	10499
682561016090083328	6117
682561032544497666	4435
682561091013062656	9240
682561191353446400	3709
682561198940884992	6117
682561296286482432	10259
682561303899189248	8578
682561312229056514	8578
682561404294066176	4435
682561440608337920	2361
682561448032223232	2108
682561452322979840	211
682561475366498304	8194
682561504282042368	5048
682561515287896064	6043
682561524674760704	10499
682561589141225472	8578
682561634712317952	6117
682561637283446784	6321
682561726278139904	4435
682561768388952064	211
682561814908026881	6117
682561815759458304	6117
682561861666140161	6321
682561879114399746	1580
682561900195000320	8578
682561904733204480	3709
682561922135420928	9240
682561927218855937	3709
682561929148284928	10699
682561935825592320	8578
682561987897880576	10699
682562012996567040	211
682562054646018048	6321
682562147742793730	8578
682562162951385088	3709
682562182924648448	3709
682562228139225089	6117
682562240063651840	8578
682562256610168832	6117
682562257037955074	10259
682562364483473410	10499
682562426668236800	10259
682562453935374336	8578
682562484016820224	8578
682562503356878848	4435
682562561120841728	3709
682562590334152704	3709
682562725298462722	3709
682562747494711297	5048
682562859168067584	1580
682562904919552000	4435
682562935093358593	3709
682562938390069249	8578
682562943473565696	6043
682562960103981057	4435
682562964470235136	2322
682562982388338688	6321
682562995940098048	3709
682562998263791617	3709
682563001665335296	6321
682563023182106624	8578
682563035458879489	10259
682563056220663808	2108
682563082628034560	6043
682563124935946241	4435
682563148377911300	8578
682563160293937152	211
682563191579230211	3709
682563233014743041	8578
682563249951367168	1580
682563301927206912	4435
682563384282345473	1580
682563428280569856	8578
682563433636691968	1580
682563472949932032	6117
682563530000842752	10259
682563565618884608	6117
682563565681774592	211
682563581544652800	2108
682563590897987584	1580
682563644828315648	1580
682563681268416512	1580
682563696976080896	6043
682563744224948228	8578
682563758712053760	211
682563779155111938	2322
682563797987520512	211
682563815217704961	4825
682563869391257600	1580
682563899716145152	8578
682563914257698817	4435
682564007463645184	10259
682564011918004224	3709
682564016619798528	6043
682564062673244161	4825
682564117014679554	3709
682564123679436800	4435
682564142734159872	10499
682564149851865088	6321
682564208823779328	8578
682564256164888577	2361
682564266646474752	10259
682564271436382209	8578
682564292655316993	8578
682564319884742656	1580
682564353946681345	2322
682564424943669249	1580
682564429226074112	211
682564440726859776	3709
682564465754255360	2322
682564467759132673	8578
682564481969426432	10259
682564510209671170	4435
682564520099844096	2966
682564538982658048	5048
682564633371217920	10499
682564715604787200	6043
682564755706527745	211
682564756092383236	6117
682564795896324098	1580
682564807728443392	211
682564813218803712	6321
682564830012780544	10259
682564900967821313	211
682564915337543680	6321
682564946958397440	4825
682564954902409216	6117
682564975139926016	211
682565010728562688	2322
682565028973817856	1580
682565057864138753	1580
682565115435180032	211
682565161702547456	8578
682565214718570496	10699
682565341030002688	1580
682565385984602112	6117
682565423007723520	10259
682565437897469953	6321
682565576573730817	6117
682565636107575297	6640
682565653748969472	1580
682565654621335552	10499
682565670807154688	211
682565684635774976	211
682565685831143424	10499
682565770816126976	4435
682565772342870016	4435
682565772896546816	3709
682565778302963714	4435
682565780840513536	4435
682565781650042880	4435
682565783860436992	4435
682565801933717509	6640
682565889133264897	8578
682565937900445696	211
682565987414208512	211
682565997346320384	6117
682566001343488002	211
682566025385275392	1580
682566041915011072	8578
682566066992721920	10699
682566161574313984	10259
682566167895080960	10499
682566168180199424	6321
682566168197107716	10259
682566178913521664	8578
682566201768325121	6117
682566246194352128	4825
682566256327798784	1580
682566259347701762	6117
682566274006794241	10259
682566286853943298	1580
682566289219518464	10259
682566311260631040	10259
682566319796023301	1580
682566336283828224	10259
682566353782484993	10259
682566367367802881	211
682566382593118208	6117
682566417523290112	211
682566420509683712	8578
682566420534833152	10259
682566443150479360	8578
682566452780621824	6117
682566469180387328	6043
682566472632254468	211
682566485810786304	6043
682566496028090371	5048
682566507122003968	2966
682566560641323009	6043
682566572322492419	1580
682566593847640064	2322
682566643441078273	8578
682566662692990976	211
682566727226490880	3709
682566744435781633	6640
682566752933396482	8578
682566773074456576	3709
682566798022164481	10259
682566810869325827	10259
682566820906283010	10259
682566843316473856	4825
682566843618463744	10259
682566876124295168	6640
682566900413497344	2322
682566921317793792	6117
682566943744897025	6321
682566963332136960	211
682567016180498432	6043
682567085428465664	1580
682567137391685632	6321
682567144341651456	8578
682567154999377922	3709
682567156966506496	3709
682567198595006465	8578
682567214592081920	8578
682567222179573760	1580
682567247269859328	211
682567252630200320	6117
682567279196934144	3709
682567344124784640	10259
682567353436139520	10259
682567442976083968	3709
682567449586348032	211
682567472373981184	3709
682567502531051520	211
682567568922701824	8578
682567597657878528	8194
682567602347065344	211
682567633674305536	4435
682567706520981504	211
682567710895673344	8578
682567724996898816	6117
682567770769354752	211
682567772321280000	1580
682567852805754880	211
682567922221465600	8578
682567970552475648	9240
682568013736992768	3709
682568112261193729	8578
682568124508581888	4825
682568163486265346	6043
682568179621728256	4825
682568184390643712	8578
682568303202664448	6117
682568316079239169	6321
682568428775944192	2322
682568436837408768	4435
682568438980546561	1580
682568446421381120	8578
682568500104278017	211
682568506685153280	2966
682568511445688320	6117
682568534925377536	8578
682568539824373764	1580
682568545973190656	1580
682568550779871233	1580
682568600998297601	10499
682568669185110016	4825
682568709467144192	2966
682568735614472192	10699
682568844242743297	1580
682568876350115840	211
682568972110327808	8578
682569033414225920	211
682569038309015553	3709
682569081229303808	10699
682569190449000448	10499
682569214012567552	211
682569234703060994	8578
682569246086426624	3709
682569248837922817	5048
682569306459234304	6043
682569345525018624	6117
682569430266720256	6043
682569432489660416	8578
682569444149833728	8578
682569457835835392	211
682569459589054464	211
682569464257363968	3709
682569494288576512	10499
682569497543340032	8578
682569697594863618	10499
682569697611546625	9240
682569714736955397	3709
682569721905045504	2108
682569746198343680	4435
682569756327698436	211
682569760186482689	8578
682569769699176448	211
682569850070380545	6117
682569862741241856	1580
682569904499896320	211
682569910451605504	4825
682569911072362496	3709
682569988536971264	211
682570022569553920	8578
682570051363450880	2966
682570054773420032	4435
682570078055968768	1580
682570118350548992	8578
682570242346893312	10499
682570291336364032	8578
682570362618527744	9240
682570364560474113	9240
682570406591610881	6117
682570414019735554	8578
682570439865012224	8578
682570474455457793	2966
682570525273636864	8578
682570527244955649	3709
682570553966891008	1580
682570564779819008	3709
682570565996146688	5048
682570570496622593	6640
682570574615474177	3709
682570575601111040	10499
682570576716787712	5048
682570595452719105	2361
682570640285646848	8578
682570665220812800	6640
682570698989133824	8194
682570785819607040	2966
682570816618401792	8578
682570896754749440	8578
682570912319799296	9240
682571027080167432	6117
682571029772939265	6117
682571040946532352	8578
682571150707277825	10259
682571152837980160	4435
682571219921727490	2361
682571234434007041	10699
682571235931373569	9240
682571304986349568	10259
682571346853924864	8578
682571350469390336	4435
682571357780049921	3709
682571415586009091	8578
682571484791980036	10259
682571531013242880	6043
682571579671375872	3709
682571598570848256	2108
682571614597320705	6321
682571701054484480	9240
682571705219477504	6043
682571717470978048	1580
682571735493902336	6640
682571748647288838	3709
682571785003503616	211
682571823540748288	3709
682571842889105409	6043
682571850455642112	8578
682571942432509952	3709
682571987563212800	2966
682571995616309249	6640
682572031888633856	4435
682572047965372416	1580
682572113732087809	1580
682572118790389760	1580
682572124670812160	10699
682572177007362049	3709
682572194053025792	9240
682572212021366786	2108
682572222238703617	4435
682572223656361984	2361
682572298365353986	6117
682572328753041413	1580
682572379780939777	4435
682572767951220736	4435
682572778361454592	4825
682572801501491200	2108
682572810829586432	1580
682572830945488896	10259
682572852915269632	6043
682572853569568768	3709
682572917591375873	10259
682572939095601152	1580
682572966366998528	6640
682573014064607232	4435
682573021530447873	10259
682573075410501632	8578
682573189868875776	2361
682573199134081024	10499
682573219728089088	2966
682573315773460480	6043
682573336539435009	6043
682573345905356800	2966
682573345976664069	3709
682573370970501121	2966
682573408895369216	3709
682573435080413184	6043
682573448514813952	4825
682573515845926912	4435
682573529859100674	1580
682573534837739520	2108
682573548733513728	6117
682573558388781056	1580
682573587811794944	6043
682573589116223489	211
682573597618106368	211
682573641406611460	3709
682573648142725120	1580
682573677196607490	1580
682573688332513281	1580
682573693223092224	4825
682573704161792000	3709
682573756888432640	2322
682573785082499073	3709
682573805538115584	3709
682573812471328768	3709
682573860131188736	2108
682573881555718144	4435
682573902208479233	3709
682573908046942208	4435
682574038905024512	2322
682574058194661380	211
682574112397639680	6043
682574150985203712	4435
682574189321138177	1580
682574198267604992	3709
682574302613475328	6117
682574314026188800	211
682574318740582404	6640
682574370859040768	6117
682574446306156544	6321
682574458117308416	8578
682574485476737025	10499
682574537779712000	6640
682574553256714240	211
682574619916800000	10259
682574649016881152	10699
682574650522648576	3709
682574747700453376	6043
682574758156877825	6043
682574792965402624	10699
682574812133343233	6117
682574821910134786	6117
682574825102118912	10259
682574860804059136	3709
682574966525718528	10499
682574973068652544	6640
682575024017031168	6117
682575044036423680	3709
682575095898976256	8194
682575098553974784	4435
682575147572801537	1580
682575169324511234	1580
682575275595542531	6043
682575351965454336	211
682575356252041216	1580
682575368352624640	10499
682575391828099072	2322
682575407967768576	10259
682575414196334593	1580
682575450091204608	6640
682575478893506561	10699
682575501685297152	3709
682575602424098816	9240
682575661513502720	6043
682575710951763973	8578
682575716031066112	2966
682575718841225220	3709
682575762600411136	4825
682575763128868864	8578
682575800118435841	211
682575804094656512	10259
682575807953395713	6043
682575813271764992	3709
682575815679291392	2966
682575819810668544	3709
682575903877103616	211
682575928883572736	2966
682575963000029189	3709
682575981056507905	6640
682575992540520448	10699
682576014636134400	10259
682576047699800064	5048
682576082902585348	8578
682576119011405824	6117
682576149302620160	3709
682576152645480449	3709
682576155824750592	5048
682576171268190208	3709
682576251027062785	10259
682576266508263424	8578
682576273072353280	6043
682576292437471232	1580
682576357486915584	211
682576364667535361	6640
682576368174034944	2108
682576393134276608	3709
682576394568740865	10499
682576396380692480	2108
682576434431422464	6043
682576469411938304	6043
682576491415257088	10499
682576511065559041	3709
682576536059379712	4435
682576538286600192	4435
682576559031582720	4435
682576578497363968	10259
682576604162318337	2361
682576610961289216	10259
682576618620121088	8578
682576635288260608	3709
682576662781886465	4825
682576697439449088	2361
682576708034256897	211
682576721640603649	4435
682576760291065858	1580
682576798127906817	4435
682576799835009025	6640
682576911613227008	6117
682576920211537920	10499
682576943888396288	9240
682576971855990784	2966
682576982215913474	3709
682577072666099712	4825
682577073144246272	8578
682577083613188097	4435
682577096988835840	8578
682577122221776896	211
682577132153880576	1580
682577177079083008	10259
682577195282362368	8578
682577212646780928	6117
682577227637198848	2322
682577254237495297	8578
682577289108914176	10259
682577301071097856	6117
